"id","userId","sl_no","type","itemId","originId","amount","quantity","createdAt","updatedAt","stock","avgRate"
"abeec01d-4bbb-430f-b3b8-6d43bae25713","24b5aef6-9ed2-4a75-ad69-afa805d17749","11","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","43","1","2024-09-25 10:16:22.147","2024-09-30 05:50:18.509","486","42.93"
"ac79bcef-c337-4099-8931-912019ea60db","ffe8da22-a1f3-4722-bfea-2a6b530620dc","3","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","1220","131","2024-09-25 09:36:37.354","2024-09-25 09:36:37.354","131","9.31"
"acd3fa2b-d92e-427c-aa6b-bfb0884669aa","785f39c4-0c76-4730-a663-e68df8e16bde","15","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 11:08:30.702","2024-09-30 11:08:30.702","176","12.99"
"ad27696e-1fdd-41a7-a144-5858cc3c1fb7","785f39c4-0c76-4730-a663-e68df8e16bde","9","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-30 07:56:45.639","2024-09-30 07:56:45.639","23","12.99"
"add0ac9f-b26f-46a7-a06c-3940c2f89fdf","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","20","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","eac99b52-9176-4c2b-83c1-07b935bd3fef","1627","203","2024-09-30 12:28:43.026","2024-09-30 12:28:43.026","209","8.55"
"ae7f164c-6752-4e19-a795-b24301b824da","785f39c4-0c76-4730-a663-e68df8e16bde","21","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","155","12","2024-09-25 13:20:47.521","2024-09-30 05:50:18.509","173","13.03"
"aeb4fe82-1d24-4099-84e5-a627ca2c6340","4e2364e5-6611-4e4f-907b-43923da742f4","40","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-26 14:12:18.98","2024-09-30 12:38:56.981","321","12.98"
"b0076103-13c8-465a-9247-1f0fffbbb512","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","5","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","2200","274","2024-09-27 09:19:28.792","2024-09-27 09:19:28.792","399","8.81"
"b07e6b9b-0735-41d2-9a32-71a7962765ac","785f39c4-0c76-4730-a663-e68df8e16bde","2","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","390","30","2024-09-29 06:18:13.514","2024-09-29 06:18:13.514","103","12.94"
"b23ed1a7-a70e-47fd-a34f-d574a2b943fe","785f39c4-0c76-4730-a663-e68df8e16bde","1","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","129","3","2024-09-26 04:51:00.141","2024-09-26 04:51:00.141","459","43.83"
"b24669db-8a77-45b2-b01d-f9654218df79","4e2364e5-6611-4e4f-907b-43923da742f4","26","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","190","15","2024-09-26 12:16:36.074","2024-09-30 12:38:56.981","163","12.98"
"b30a9105-07fe-4962-a155-0966b571f67e","785f39c4-0c76-4730-a663-e68df8e16bde","12","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","120","9","2024-09-28 10:26:06.487","2024-09-30 05:50:18.509","191","12.93"
"b408eac4-2e4e-4507-98da-a5ecf6a0f34e","785f39c4-0c76-4730-a663-e68df8e16bde","17","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","110","8","2024-09-28 16:06:37.383","2024-09-30 05:50:18.509","89","12.93"
"b6014e0e-8421-4543-b447-385d7fa7f935","785f39c4-0c76-4730-a663-e68df8e16bde","63","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","416","32","2024-09-26 18:44:10.078","2024-09-30 12:38:56.981","240","12.98"
"b7e4bcdc-7dfd-4359-a34c-3a8b3e5e37b3","785f39c4-0c76-4730-a663-e68df8e16bde","25","SELL","026bb992-ae5f-4e05-9081-7e927ff1d472","4bb6ed3f-0c39-4bf2-84e6-bffeb42c110a","70","1","2024-09-25 14:49:12.828","2024-09-30 12:38:56.981","101","70.00"
"b88bc6f9-c516-4479-a828-09ccf9934b42","785f39c4-0c76-4730-a663-e68df8e16bde","3","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","130","10","2024-09-26 04:51:59.515","2024-09-26 04:51:59.515","213","12.98"
"b8ce9b8b-639e-4b0e-8384-bde1106ce000","24b5aef6-9ed2-4a75-ad69-afa805d17749","10","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","85","2","2024-09-25 10:15:48.771","2024-09-30 05:50:18.509","488","42.92"
"baddc00e-2291-4852-90c7-694dd873babf","785f39c4-0c76-4730-a663-e68df8e16bde","6","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","234","18","2024-09-27 11:10:38.02","2024-09-30 05:50:18.509","40","12.98"
"bc5c4012-ce41-4f3b-9c66-bf7dd08e258b","785f39c4-0c76-4730-a663-e68df8e16bde","55","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","510","39","2024-09-26 16:44:08.445","2024-09-30 12:38:56.981","48","12.99"
"bcbf9823-23de-482f-995e-0bad30bb9d8d","785f39c4-0c76-4730-a663-e68df8e16bde","21","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","160","13","2024-09-29 15:05:45.026","2024-09-30 05:50:18.509","189","12.99"
"be90cdb0-efad-4ed4-b639-4d8bda0e059a","785f39c4-0c76-4730-a663-e68df8e16bde","32","BUY","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","390","10","2024-09-26 12:54:36.583","2024-09-30 12:38:56.981","457","40.02"
"c115619c-299a-49f8-80e8-f8d0e30522db","4e2364e5-6611-4e4f-907b-43923da742f4","14","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","221","17","2024-09-25 12:22:52.412","2024-09-30 05:50:18.509","114","13.00"
"c14b4c7d-937e-4503-9085-cb0eb081c14b","ffe8da22-a1f3-4722-bfea-2a6b530620dc","4","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","513ccec2-2702-455c-8e17-caac1cdb996b","931","100","2024-09-25 09:37:23.093","2024-09-25 09:37:23.093","100","9.31"
"c1f3fc8d-4dc9-4af8-bff1-b984e662ddc2","4e2364e5-6611-4e4f-907b-43923da742f4","21","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","8","2024-09-30 12:37:18.876","2024-09-30 12:37:18.876","335","13.00"
"c27a4842-30d5-4684-b841-b343c5aa7197","0a486e2b-c76f-4f4f-8b8e-c4a6d71a9461","22","BUY","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","1097","131","2024-09-29 15:40:19.643","2024-09-30 05:50:18.509","320","8.37"
"c33780fa-11c5-4da6-ba0e-693f17c86038","785f39c4-0c76-4730-a663-e68df8e16bde","14","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","130","10","2024-09-26 09:17:30.98","2024-09-30 05:50:18.509","61","12.97"
"c4c4f04e-7a5d-4396-8aba-6a9c0ca4b115","24b5aef6-9ed2-4a75-ad69-afa805d17749","8","BUY","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","422","11","2024-09-25 10:09:01.545","2024-09-30 05:50:18.509","501","40.06"
"c513fbb5-28dc-4936-bf50-a69f5ddd904f","24b5aef6-9ed2-4a75-ad69-afa805d17749","8","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","c48bb4c9-b68b-4bb0-b0e7-ca68b700e4ae","500","40","2024-09-28 07:44:03.894","2024-09-30 05:50:18.509","271","12.92"
"c530cc79-e5f1-4dec-a721-94ef0b8ceb21","24b5aef6-9ed2-4a75-ad69-afa805d17749","12","SELL","c18c0ba0-0833-46d4-91cb-4239dfa99618","3a15ea2f-ac58-4668-97aa-7f71e2c04a53","90","2","2024-09-25 11:08:49.094","2024-09-30 05:50:18.509","483","42.92"
"c56d4b84-3647-457f-a920-59eab141406b","785f39c4-0c76-4730-a663-e68df8e16bde","31","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","9aecf87c-0b29-4cfb-ac11-8ed2d3bfb28d","155","12","2024-09-30 17:11:23.371","2024-09-30 17:11:23.371","278","13.00"
"c5e8c997-7960-40b8-bdd5-3c83d6c0af20","4e2364e5-6611-4e4f-907b-43923da742f4","45","SELL","8c8257d0-878a-473e-a9d1-e3e3a73af043","2e22fcab-6896-4999-bcb8-3eae746250c7","160","12","2024-09-26 15:08:46.078","2024-09-30 12:38:56.981","309","12.98"
